序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
210,002326,永太科技,2022-01-26,35.028,2022-02-07,33.553,12900,-4.3047%,-19460.69,3,止损
211,300059,东方财富,2022-01-26,22.051,2022-02-15,18.358,22600,-16.8317%,-83923.02,9,止损
212,300274,阳光电源,2022-01-28,78.454,2022-02-11,66.913,5400,-14.7966%,-62717.56,5,止损
213,000568,泸州老窖,2022-02-07,201.424,2022-03-04,181.602,2400,-9.9308%,-48031.25,19,止损
214,000723,美锦能源,2022-02-07,13.467,2022-02-17,14.203,37100,5.3611%,26798.45,8,信号
215,002594,比亚迪,2022-02-07,77.171,2022-02-24,79.532,6400,2.9573%,14613.10,13,信号
216,300672,国科微,2022-02-07,123.765,2022-02-09,99.313,2000,-19.8366%,-49126.14,2,止损
217,600031,三一重工,2022-02-07,18.877,2022-03-07,17.039,26400,-9.8265%,-48996.19,20,止损
218,601318,中国平安,2022-02-07,39.86,2022-02-10,41.659,12500,4.4094%,21981.01,3,信号
219,002475,立讯精密,2022-02-08,45.176,2022-02-14,40.763,10900,-9.8587%,-48569.71,4,止损
220,601012,隆基绿能,2022-02-08,51.556,2022-02-14,45.464,9600,-11.9035%,-58944.18,4,止损
221,000858,五粮液,2022-02-09,166.707,2022-03-07,151.798,2900,-9.0344%,-43698.65,18,止损
222,002371,北方华创,2022-02-09,188.228,2022-02-24,215.804,2600,14.5357%,71172.30,11,信号
223,002405,四维图新,2022-02-09,14.581,2022-02-24,17.685,400,21.0971%,1231.55,11,信号
224,002812,恩捷股份,2022-02-09,240.801,2022-02-14,219.701,2000,-8.8537%,-42660.99,3,止损
225,300750,宁德时代,2022-02-09,277.734,2022-02-14,248.027,1800,-10.7854%,-53945.56,3,止损
226,603501,豪威集团,2022-02-09,174.77,2022-02-28,179.868,2400,2.8139%,11808.86,13,信号
227,603259,药明康德,2022-02-10,85.694,2022-02-14,76.703,5800,-10.5817%,-52619.89,2,止损
228,002241,歌尔股份,2022-02-11,41.987,2022-02-28,43.014,9300,2.3448%,9160.48,11,信号
229,300014,亿纬锂能,2022-02-11,82.946,2022-03-01,89.16,6000,7.3841%,36767.35,12,信号
230,300261,雅本化学,2022-02-14,16.298,2022-02-21,26.867,30600,64.6795%,322733.08,5,信号
231,300274,阳光电源,2022-02-14,64.908,2022-02-25,82.779,7700,27.4039%,137031.58,9,信号
232,300347,泰格医药,2022-02-14,88.47,2022-02-28,100.926,5600,13.9645%,69219.37,10,信号
233,300760,迈瑞医疗,2022-02-14,268.873,2022-02-28,297.26,1800,10.4472%,50586.95,10,信号
234,600588,用友网络,2022-02-14,32.796,2022-03-07,29.395,7000,-10.4599%,-24025.34,15,止损
235,300750,宁德时代,2022-02-15,266.617,2022-03-02,273.014,1500,2.2970%,9191.05,11,信号
236,300059,东方财富,2022-02-17,18.598,2022-03-08,17.052,26800,-8.4033%,-41905.83,13,止损
237,600399,抚顺特钢,2022-02-17,15.504,2022-03-07,14.509,32200,-6.5114%,-32522.39,12,止损
238,000776,广发证券,2022-02-18,16.501,2022-03-09,15.225,30300,-7.8241%,-39139.31,13,止损
239,601688,华泰证券,2022-02-21,14.912,2022-03-01,13.888,33500,-6.9625%,-34799.81,6,止损
240,600519,贵州茅台,2022-02-23,1589.263,2022-03-15,1426.345,300,-10.3409%,-49327.67,14,止损
241,002271,东方雨虹,2022-02-24,44.51,2022-03-04,40.758,11200,-8.5225%,-42506.99,6,止损
242,600030,中信证券,2022-02-24,21.286,2022-03-08,19.035,23400,-10.6606%,-53125.50,8,止损
243,601669,中国电建,2022-02-24,7.635,2022-03-01,7.157,65400,-6.3466%,-31705.40,3,止损
244,601318,中国平安,2022-02-25,40.22,2022-03-08,37.201,12400,-7.5979%,-37912.02,7,止损
245,000725,京东方Ａ,2022-02-28,4.369,2022-03-09,3.925,114400,-10.2552%,-51284.85,7,止损
246,300142,沃森生物,2022-02-28,46.811,2022-03-08,43.536,10600,-7.0895%,-35195.68,6,止损
247,600036,招商银行,2022-02-28,40.362,2022-03-08,37.293,12300,-7.6956%,-38224.15,6,止损
248,601800,中国交建,2022-02-28,8.065,2022-03-16,7.307,61900,-9.4853%,-47376.54,12,止损
249,603123,翠微股份,2022-02-28,19.755,2022-03-07,18.266,25300,-7.6298%,-38152.92,5,止损
250,000333,美的集团,2022-03-01,51.847,2022-03-08,47.087,9600,-9.2706%,-46165.76,5,止损
251,601166,兴业银行,2022-03-01,16.619,2022-03-09,15.293,30000,-8.0704%,-40257.37,6,止损
252,601888,中国中免,2022-03-01,196.448,2022-03-08,185.307,2500,-5.7654%,-28329.38,5,止损
253,002352,顺丰控股,2022-03-02,53.399,2022-03-10,50.877,9300,-4.8184%,-23940.75,6,止损
254,002475,立讯精密,2022-03-04,37.482,2022-03-14,34.556,12500,-7.8987%,-37025.46,6,止损
255,300014,亿纬锂能,2022-03-04,76.013,2022-03-09,70.17,6500,-7.7792%,-38455.18,3,止损
256,000002,万科Ａ,2022-03-07,16.904,2022-03-10,15.528,29500,-8.2330%,-41076.75,3,止损
257,002812,恩捷股份,2022-03-07,222.082,2022-03-29,203.679,200,-8.3782%,-3723.15,16,止损
