序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
199,600864,哈投股份,2021-09-29,6.007,2021-10-08,5.941,83200,-1.1971%,-5986.07,2,信号
200,600966,博汇纸业,2021-09-29,11.907,2021-10-08,11.235,41900,-5.7345%,-28623.66,2,止损
201,603606,东方电缆,2021-09-29,22.101,2021-10-11,22.362,22600,1.0788%,5390.94,3,信号
202,603906,龙蟠科技,2021-09-29,47.598,2021-10-12,54.397,10500,14.1701%,70854.04,4,止盈
203,002039,黔源电力,2021-09-30,15.575,2021-10-11,16.052,32100,2.9608%,14810.08,2,信号
204,300319,麦捷科技,2021-09-30,13.165,2021-10-13,12.132,37900,-7.9362%,-39616.73,4,止损
205,600131,国网信通,2021-09-30,15.21,2021-10-12,13.275,14100,-12.8045%,-27473.63,3,止损
206,600305,恒顺醋业,2021-09-30,14.239,2021-10-18,14.795,35100,3.7973%,18987.91,7,信号
207,600795,国电电力,2021-09-30,2.52,2021-10-11,2.538,198300,0.5926%,2963.00,2,信号
208,000516,国际医学,2021-10-08,11.516,2021-10-18,11.664,43400,1.1875%,5937.99,6,信号
209,002384,东山精密,2021-10-08,20.563,2021-10-12,20.353,24300,-1.1224%,-5611.26,2,信号
210,002456,欧菲光,2021-10-08,8.414,2021-10-13,8.286,59400,-1.6238%,-8119.98,3,信号
211,300401,花园生物,2021-10-08,14.534,2021-10-13,14.3,3900,-1.7112%,-970.45,3,信号
212,300642,透景生命,2021-10-08,35.755,2021-10-12,33.65,13900,-5.9805%,-29737.72,2,信号
213,300674,宇信科技,2021-10-08,18.223,2021-10-13,17.405,27400,-4.5833%,-22896.21,3,信号
214,300999,金龙鱼,2021-10-08,69.429,2021-10-18,66.161,7200,-4.8019%,-24016.24,6,信号
215,600059,古越龙山,2021-10-08,10.595,2021-10-18,10.885,47100,2.6274%,13118.30,6,信号
216,000958,电投产融,2021-10-11,5.101,2021-10-13,4.416,98000,-13.5117%,-67572.58,2,止损
217,600098,广州发展,2021-10-11,7.247,2021-10-13,6.06,68900,-16.4588%,-82218.80,2,止损
218,600101,明星电力,2021-10-11,5.112,2021-10-13,4.445,97800,-13.1314%,-65678.19,2,止损
219,600871,石化油服,2021-10-11,2.641,2021-10-13,2.439,189200,-7.7604%,-38801.15,2,止损
220,601567,三星电气,2021-10-11,13.422,2021-10-13,11.169,37200,-16.8642%,-84242.77,2,止损
221,000780,ST平能,2021-10-12,9.605,2021-10-14,8.656,52000,-9.9719%,-49829.53,2,止损
222,300614,百川畅银,2021-10-12,45.261,2021-10-14,42.637,11000,-5.8916%,-29346.86,2,止损
223,300780,德恩精工,2021-10-12,16.908,2021-10-22,17.531,29500,3.5796%,17864.02,8,信号
224,300832,新产业,2021-10-12,42.444,2021-10-18,42.952,11700,1.0941%,5435.87,4,信号
225,600310,广西能源,2021-10-12,4.445,2021-10-14,4.058,112400,-8.8029%,-44004.95,2,止损
226,600548,深高速,2021-10-12,8.754,2021-10-14,7.526,57100,-14.1148%,-70591.61,2,止损
227,603031,安孚科技,2021-10-12,17.324,2021-10-14,16.365,25000,-5.6293%,-24392.21,2,止损
228,000967,盈峰环境,2021-10-13,6.072,2021-10-18,6.116,82300,0.6224%,3111.93,3,信号
229,003039,顺控发展,2021-10-13,32.924,2021-10-15,32.282,15100,-2.0497%,-10195.61,2,信号
230,300768,迪普科技,2021-10-13,28.26,2021-10-15,28.459,17600,0.6022%,2996.95,2,信号
231,601616,广电电气,2021-10-13,3.428,2021-10-15,3.344,145800,-2.5302%,-12651.36,2,信号
232,603603,退市博天,2021-10-13,5.853,2021-10-15,5.637,85400,-3.7824%,-18915.25,2,信号
233,002032,苏泊尔,2021-10-14,33.69,2021-10-19,31.357,14800,-7.0166%,-35002.69,3,止损
234,002602,世纪华通,2021-10-14,7.194,2021-10-21,7.216,69500,0.2166%,1083.51,5,信号
235,002840,华统股份,2021-10-14,11.079,2021-10-18,10.918,33500,-1.5517%,-5761.87,2,信号
236,300286,安科瑞,2021-10-14,18.413,2021-10-18,21.443,27100,16.3396%,81574.87,2,止盈
237,300476,胜宏科技,2021-10-14,23.792,2021-10-27,24.748,21000,3.9131%,19560.67,9,信号
238,300558,贝达药业,2021-10-14,95.018,2021-10-18,89.116,5200,-6.3052%,-31169.49,2,止损
239,600151,航天机电,2021-10-14,10.425,2021-10-20,12.074,47900,15.6993%,78436.27,4,止盈
240,002475,立讯精密,2021-10-15,34.78,2021-10-19,33.876,14300,-2.6975%,-13422.78,2,信号
241,002701,奥瑞金,2021-10-15,5.628,2021-10-19,5.552,82200,-1.4418%,-6673.00,2,信号
242,600887,伊利股份,2021-10-15,32.726,2021-10-19,33.183,15200,1.2952%,6446.17,2,信号
243,601601,中国太保,2021-10-15,23.502,2021-10-19,23.108,21200,-1.7718%,-8832.13,2,信号
244,000663,永安林业,2021-10-18,11.005,2021-10-20,10.645,45400,-3.3753%,-16872.91,2,信号
245,002555,三七互娱,2021-10-18,18.014,2021-10-22,17.986,27700,-0.2552%,-1274.20,4,信号
246,300404,博济医药,2021-10-18,9.674,2021-10-20,9.693,51600,0.0995%,497.06,2,信号
247,600223,福瑞达,2021-10-18,13.67,2021-10-25,13.596,36500,-0.6381%,-3185.21,5,信号
248,601118,海南橡胶,2021-10-18,5.191,2021-10-25,5.395,96300,3.8399%,19203.57,5,信号
249,603003,退市龙宇,2021-10-18,7.394,2021-10-21,7.256,58500,-1.9554%,-8462.03,3,信号
250,603108,润达医疗,2021-10-18,10.595,2021-10-21,10.365,47100,-2.2731%,-11349.22,3,信号
251,603558,健盛集团,2021-10-18,8.323,2021-10-29,8.945,60000,7.3581%,36763.93,9,信号
252,603800,洪田股份,2021-10-18,16.624,2021-10-29,19.696,30000,18.3596%,91610.36,7,止盈
253,002007,华兰生物,2021-10-19,27.294,2021-10-26,27.326,18300,0.0197%,98.45,5,信号
