方案,日期,净值
S2c 经典四条件 每日成交额Top1,2022-09-02,0.109373
S2c 经典四条件 每日成交额Top1,2022-09-05,0.109155
S2c 经典四条件 每日成交额Top1,2022-09-06,0.104426
S2c 经典四条件 每日成交额Top1,2022-09-07,0.102515
S2c 经典四条件 每日成交额Top1,2022-09-08,0.102137
S2c 经典四条件 每日成交额Top1,2022-09-09,0.100166
S2c 经典四条件 每日成交额Top1,2022-09-13,0.097767
S2c 经典四条件 每日成交额Top1,2022-09-14,0.098459
S2c 经典四条件 每日成交额Top1,2022-09-15,0.096979
S2c 经典四条件 每日成交额Top1,2022-09-16,0.096691
S2c 经典四条件 每日成交额Top1,2022-09-19,0.095715
S2c 经典四条件 每日成交额Top1,2022-09-20,0.094289
S2c 经典四条件 每日成交额Top1,2022-09-21,0.092654
S2c 经典四条件 每日成交额Top1,2022-09-22,0.089180
S2c 经典四条件 每日成交额Top1,2022-09-23,0.087530
S2c 经典四条件 每日成交额Top1,2022-09-26,0.088230
S2c 经典四条件 每日成交额Top1,2022-09-27,0.086605
S2c 经典四条件 每日成交额Top1,2022-09-28,0.086028
S2c 经典四条件 每日成交额Top1,2022-09-29,0.083734
S2c 经典四条件 每日成交额Top1,2022-09-30,0.084507
S2c 经典四条件 每日成交额Top1,2022-10-10,0.084505
S2c 经典四条件 每日成交额Top1,2022-10-12,0.084154
S2c 经典四条件 每日成交额Top1,2022-10-13,0.083748
S2c 经典四条件 每日成交额Top1,2022-10-14,0.082196
S2c 经典四条件 每日成交额Top1,2022-10-17,0.081354
S2c 经典四条件 每日成交额Top1,2022-10-18,0.081243
S2c 经典四条件 每日成交额Top1,2022-10-19,0.079597
S2c 经典四条件 每日成交额Top1,2022-10-20,0.078966
S2c 经典四条件 每日成交额Top1,2022-10-21,0.078808
S2c 经典四条件 每日成交额Top1,2022-10-24,0.078737
S2c 经典四条件 每日成交额Top1,2022-10-25,0.077825
S2c 经典四条件 每日成交额Top1,2022-10-26,0.079301
S2c 经典四条件 每日成交额Top1,2022-10-27,0.076197
S2c 经典四条件 每日成交额Top1,2022-10-28,0.077019
S2c 经典四条件 每日成交额Top1,2022-10-31,0.076865
S2c 经典四条件 每日成交额Top1,2022-11-01,0.075415
S2c 经典四条件 每日成交额Top1,2022-11-02,0.073314
S2c 经典四条件 每日成交额Top1,2022-11-03,0.072220
S2c 经典四条件 每日成交额Top1,2022-11-04,0.072292
S2c 经典四条件 每日成交额Top1,2022-11-07,0.072253
S2c 经典四条件 每日成交额Top1,2022-11-08,0.071161
S2c 经典四条件 每日成交额Top1,2022-11-09,0.070798
S2c 经典四条件 每日成交额Top1,2022-11-10,0.072297
S2c 经典四条件 每日成交额Top1,2022-11-11,0.070941
S2c 经典四条件 每日成交额Top1,2022-11-14,0.070972
S2c 经典四条件 每日成交额Top1,2022-11-15,0.069728
S2c 经典四条件 每日成交额Top1,2022-11-16,0.068084
S2c 经典四条件 每日成交额Top1,2022-11-17,0.066567
S2c 经典四条件 每日成交额Top1,2022-11-18,0.066040
S2c 经典四条件 每日成交额Top1,2022-11-21,0.064058
S2c 经典四条件 每日成交额Top1,2022-11-22,0.062585
S2c 经典四条件 每日成交额Top1,2022-11-23,0.061642
S2c 经典四条件 每日成交额Top1,2022-11-24,0.059414
S2c 经典四条件 每日成交额Top1,2022-11-25,0.056530
S2c 经典四条件 每日成交额Top1,2022-11-28,0.055619
S2c 经典四条件 每日成交额Top1,2022-11-29,0.055019
S2c 经典四条件 每日成交额Top1,2022-11-30,0.054460
S2c 经典四条件 每日成交额Top1,2022-12-01,0.055460
S2c 经典四条件 每日成交额Top1,2022-12-02,0.055105
S2c 经典四条件 每日成交额Top1,2022-12-05,0.054525
S2c 经典四条件 每日成交额Top1,2022-12-06,0.053614
S2c 经典四条件 每日成交额Top1,2022-12-07,0.052633
S2c 经典四条件 每日成交额Top1,2022-12-08,0.051979
S2c 经典四条件 每日成交额Top1,2022-12-09,0.050754
S2c 经典四条件 每日成交额Top1,2022-12-12,0.050143
S2c 经典四条件 每日成交额Top1,2022-12-13,0.050461
S2c 经典四条件 每日成交额Top1,2022-12-14,0.049707
S2c 经典四条件 每日成交额Top1,2022-12-15,0.048920
S2c 经典四条件 每日成交额Top1,2022-12-16,0.047906
S2c 经典四条件 每日成交额Top1,2022-12-19,0.046785
S2c 经典四条件 每日成交额Top1,2022-12-20,0.046168
S2c 经典四条件 每日成交额Top1,2022-12-21,0.045303
S2c 经典四条件 每日成交额Top1,2022-12-22,0.044188
S2c 经典四条件 每日成交额Top1,2022-12-23,0.042286
S2c 经典四条件 每日成交额Top1,2022-12-26,0.041332
S2c 经典四条件 每日成交额Top1,2022-12-27,0.040516
S2c 经典四条件 每日成交额Top1,2022-12-28,0.040435
S2c 经典四条件 每日成交额Top1,2022-12-29,0.040725
S2c 经典四条件 每日成交额Top1,2022-12-30,0.040835
S2c 经典四条件 每日成交额Top1,2023-01-03,0.040915
S2c 经典四条件 每日成交额Top1,2023-01-04,0.041665
S2c 经典四条件 每日成交额Top1,2023-01-05,0.041582
S2c 经典四条件 每日成交额Top1,2023-01-06,0.041563
S2c 经典四条件 每日成交额Top1,2023-01-09,0.041235
S2c 经典四条件 每日成交额Top1,2023-01-10,0.041661
S2c 经典四条件 每日成交额Top1,2023-01-11,0.041925
S2c 经典四条件 每日成交额Top1,2023-01-12,0.041590
S2c 经典四条件 每日成交额Top1,2023-01-13,0.041022
S2c 经典四条件 每日成交额Top1,2023-01-16,0.040688
S2c 经典四条件 每日成交额Top1,2023-01-17,0.041292
S2c 经典四条件 每日成交额Top1,2023-01-18,0.041062
S2c 经典四条件 每日成交额Top1,2023-01-19,0.040980
S2c 经典四条件 每日成交额Top1,2023-01-20,0.041609
S2c 经典四条件 每日成交额Top1,2023-01-30,0.040158
S2c 经典四条件 每日成交额Top1,2023-01-31,0.040001
S2c 经典四条件 每日成交额Top1,2023-02-01,0.039711
S2c 经典四条件 每日成交额Top1,2023-02-02,0.039656
S2c 经典四条件 每日成交额Top1,2023-02-03,0.039358
S2c 经典四条件 每日成交额Top1,2023-02-06,0.040964
S2c 经典四条件 每日成交额Top1,2023-02-07,0.040806
S2c 经典四条件 每日成交额Top1,2023-02-08,0.040741
S2c 经典四条件 每日成交额Top1,2023-02-09,0.040571
S2c 经典四条件 每日成交额Top1,2023-02-10,0.040490
S2c 经典四条件 每日成交额Top1,2023-02-13,0.040752
S2c 经典四条件 每日成交额Top1,2023-02-14,0.042222
S2c 经典四条件 每日成交额Top1,2023-02-15,0.042508
S2c 经典四条件 每日成交额Top1,2023-02-16,0.041818
S2c 经典四条件 每日成交额Top1,2023-02-17,0.041665
S2c 经典四条件 每日成交额Top1,2023-02-20,0.041840
S2c 经典四条件 每日成交额Top1,2023-02-21,0.041069
S2c 经典四条件 每日成交额Top1,2023-02-22,0.040309
S2c 经典四条件 每日成交额Top1,2023-02-23,0.040573
S2c 经典四条件 每日成交额Top1,2023-02-24,0.040204
S2c 经典四条件 每日成交额Top1,2023-02-27,0.039874
S2c 经典四条件 每日成交额Top1,2023-02-28,0.039778
S2c 经典四条件 每日成交额Top1,2023-03-01,0.039552
S2c 经典四条件 每日成交额Top1,2023-03-02,0.039656
S2c 经典四条件 每日成交额Top1,2023-03-03,0.039577
S2c 经典四条件 每日成交额Top1,2023-03-06,0.039244
S2c 经典四条件 每日成交额Top1,2023-03-07,0.038505
S2c 经典四条件 每日成交额Top1,2023-03-08,0.037519
S2c 经典四条件 每日成交额Top1,2023-03-09,0.036247
S2c 经典四条件 每日成交额Top1,2023-03-10,0.036472
S2c 经典四条件 每日成交额Top1,2023-03-13,0.035872
S2c 经典四条件 每日成交额Top1,2023-03-14,0.036488
S2c 经典四条件 每日成交额Top1,2023-03-15,0.036162
S2c 经典四条件 每日成交额Top1,2023-03-16,0.035698
S2c 经典四条件 每日成交额Top1,2023-03-17,0.035499
S2c 经典四条件 每日成交额Top1,2023-03-20,0.035282
S2c 经典四条件 每日成交额Top1,2023-03-21,0.035505
S2c 经典四条件 每日成交额Top1,2023-03-22,0.035702
S2c 经典四条件 每日成交额Top1,2023-03-23,0.035477
S2c 经典四条件 每日成交额Top1,2023-03-24,0.035208
S2c 经典四条件 每日成交额Top1,2023-03-27,0.034542
S2c 经典四条件 每日成交额Top1,2023-03-28,0.034045
S2c 经典四条件 每日成交额Top1,2023-03-29,0.033547
S2c 经典四条件 每日成交额Top1,2023-03-30,0.033597
S2c 经典四条件 每日成交额Top1,2023-03-31,0.033076
S2c 经典四条件 每日成交额Top1,2023-04-03,0.033850
S2c 经典四条件 每日成交额Top1,2023-04-04,0.033773
S2c 经典四条件 每日成交额Top1,2023-04-06,0.033489
S2c 经典四条件 每日成交额Top1,2023-04-07,0.033927
S2c 经典四条件 每日成交额Top1,2023-04-10,0.033893
S2c 经典四条件 每日成交额Top1,2023-04-11,0.033224
S2c 经典四条件 每日成交额Top1,2023-04-12,0.032812
S2c 经典四条件 每日成交额Top1,2023-04-13,0.032522
S2c 经典四条件 每日成交额Top1,2023-04-14,0.032041
S2c 经典四条件 每日成交额Top1,2023-04-17,0.030597
S2c 经典四条件 每日成交额Top1,2023-04-18,0.029936
S2c 经典四条件 每日成交额Top1,2023-04-19,0.029485
S2c 经典四条件 每日成交额Top1,2023-04-20,0.029005
S2c 经典四条件 每日成交额Top1,2023-04-21,0.028455
S2c 经典四条件 每日成交额Top1,2023-04-24,0.027683
S2c 经典四条件 每日成交额Top1,2023-04-25,0.026917
S2c 经典四条件 每日成交额Top1,2023-04-26,0.026412
S2c 经典四条件 每日成交额Top1,2023-04-27,0.024949
S2c 经典四条件 每日成交额Top1,2023-04-28,0.024811
S2c 经典四条件 每日成交额Top1,2023-05-04,0.024392
S2c 经典四条件 每日成交额Top1,2023-05-05,0.024667
S2c 经典四条件 每日成交额Top1,2023-05-08,0.024580
S2c 经典四条件 每日成交额Top1,2023-05-09,0.023954
S2c 经典四条件 每日成交额Top1,2023-05-10,0.023550
S2c 经典四条件 每日成交额Top1,2023-05-11,0.023038
S2c 经典四条件 每日成交额Top1,2023-05-12,0.022252
S2c 经典四条件 每日成交额Top1,2023-05-15,0.021941
S2c 经典四条件 每日成交额Top1,2023-05-16,0.021627
S2c 经典四条件 每日成交额Top1,2023-05-17,0.021286
S2c 经典四条件 每日成交额Top1,2023-05-18,0.021426
S2c 经典四条件 每日成交额Top1,2023-05-19,0.021069
S2c 经典四条件 每日成交额Top1,2023-05-22,0.020778
S2c 经典四条件 每日成交额Top1,2023-05-23,0.020569
S2c 经典四条件 每日成交额Top1,2023-05-24,0.022926
S2c 经典四条件 每日成交额Top1,2023-05-25,0.022729
S2c 经典四条件 每日成交额Top1,2023-05-26,0.022910
S2c 经典四条件 每日成交额Top1,2023-05-29,0.022206
S2c 经典四条件 每日成交额Top1,2023-05-30,0.021836
S2c 经典四条件 每日成交额Top1,2023-05-31,0.021322
S2c 经典四条件 每日成交额Top1,2023-06-01,0.021975
S2c 经典四条件 每日成交额Top1,2023-06-02,0.021752
S2c 经典四条件 每日成交额Top1,2023-06-05,0.021571
S2c 经典四条件 每日成交额Top1,2023-06-06,0.021076
S2c 经典四条件 每日成交额Top1,2023-06-07,0.020469
S2c 经典四条件 每日成交额Top1,2023-06-08,0.020128
S2c 经典四条件 每日成交额Top1,2023-06-09,0.020045
S2c 经典四条件 每日成交额Top1,2023-06-12,0.019877
S2c 经典四条件 每日成交额Top1,2023-06-13,0.019795
S2c 经典四条件 每日成交额Top1,2023-06-14,0.019203
S2c 经典四条件 每日成交额Top1,2023-06-15,0.019405
S2c 经典四条件 每日成交额Top1,2023-06-16,0.019315
S2c 经典四条件 每日成交额Top1,2023-06-19,0.019108
S2c 经典四条件 每日成交额Top1,2023-06-20,0.018814
S2c 经典四条件 每日成交额Top1,2023-06-21,0.018546
S2c 经典四条件 每日成交额Top1,2023-06-26,0.018122
S2c 经典四条件 每日成交额Top1,2023-06-27,0.016708
S2c 经典四条件 每日成交额Top1,2023-06-28,0.016674
S2c 经典四条件 每日成交额Top1,2023-06-29,0.016583
S2c 经典四条件 每日成交额Top1,2023-06-30,0.016652
S2c 经典四条件 每日成交额Top1,2023-07-03,0.016427
S2c 经典四条件 每日成交额Top1,2023-07-04,0.016077
S2c 经典四条件 每日成交额Top1,2023-07-05,0.015862
S2c 经典四条件 每日成交额Top1,2023-07-06,0.015614
S2c 经典四条件 每日成交额Top1,2023-07-07,0.015583
S2c 经典四条件 每日成交额Top1,2023-07-10,0.015231
S2c 经典四条件 每日成交额Top1,2023-07-11,0.015037
S2c 经典四条件 每日成交额Top1,2023-07-12,0.015018
S2c 经典四条件 每日成交额Top1,2023-07-13,0.014832
S2c 经典四条件 每日成交额Top1,2023-07-14,0.014663
S2c 经典四条件 每日成交额Top1,2023-07-17,0.014470
S2c 经典四条件 每日成交额Top1,2023-07-18,0.014491
S2c 经典四条件 每日成交额Top1,2023-07-19,0.014460
S2c 经典四条件 每日成交额Top1,2023-07-20,0.013818
S2c 经典四条件 每日成交额Top1,2023-07-21,0.013609
S2c 经典四条件 每日成交额Top1,2023-07-24,0.013712
S2c 经典四条件 每日成交额Top1,2023-07-25,0.013184
S2c 经典四条件 每日成交额Top1,2023-07-26,0.012538
S2c 经典四条件 每日成交额Top1,2023-07-27,0.012455
S2c 经典四条件 每日成交额Top1,2023-07-28,0.012358
S2c 经典四条件 每日成交额Top1,2023-07-31,0.012309
S2c 经典四条件 每日成交额Top1,2023-08-01,0.011937
S2c 经典四条件 每日成交额Top1,2023-08-02,0.011860
S2c 经典四条件 每日成交额Top1,2023-08-03,0.012080
S2c 经典四条件 每日成交额Top1,2023-08-04,0.011739
S2c 经典四条件 每日成交额Top1,2023-08-07,0.011491
S2c 经典四条件 每日成交额Top1,2023-08-08,0.011317
S2c 经典四条件 每日成交额Top1,2023-08-09,0.011323
S2c 经典四条件 每日成交额Top1,2023-08-10,0.011175
S2c 经典四条件 每日成交额Top1,2023-08-11,0.010954
S2c 经典四条件 每日成交额Top1,2023-08-14,0.010842
S2c 经典四条件 每日成交额Top1,2023-08-15,0.010680
S2c 经典四条件 每日成交额Top1,2023-08-16,0.010466
S2c 经典四条件 每日成交额Top1,2023-08-17,0.010333
S2c 经典四条件 每日成交额Top1,2023-08-18,0.010118
S2c 经典四条件 每日成交额Top1,2023-08-21,0.010098
S2c 经典四条件 每日成交额Top1,2023-08-22,0.009886
S2c 经典四条件 每日成交额Top1,2023-08-23,0.009676
S2c 经典四条件 每日成交额Top1,2023-08-24,0.009430
S2c 经典四条件 每日成交额Top1,2023-08-25,0.010378
S2c 经典四条件 每日成交额Top1,2023-08-28,0.010099
S2c 经典四条件 每日成交额Top1,2023-08-29,0.009941
S2c 经典四条件 每日成交额Top1,2023-08-30,0.009922
S2c 经典四条件 每日成交额Top1,2023-08-31,0.009773
S2c 经典四条件 每日成交额Top1,2023-09-01,0.009798
S2c 经典四条件 每日成交额Top1,2023-09-04,0.009608
S2c 经典四条件 每日成交额Top1,2023-09-05,0.009619
S2c 经典四条件 每日成交额Top1,2023-09-06,0.009419
S2c 经典四条件 每日成交额Top1,2023-09-07,0.009262
S2c 经典四条件 每日成交额Top1,2023-09-08,0.009159
S2c 经典四条件 每日成交额Top1,2023-09-11,0.008935
S2c 经典四条件 每日成交额Top1,2023-09-12,0.008561
S2c 经典四条件 每日成交额Top1,2023-09-13,0.008454
S2c 经典四条件 每日成交额Top1,2023-09-14,0.008270
S2c 经典四条件 每日成交额Top1,2023-09-15,0.008091
S2c 经典四条件 每日成交额Top1,2023-09-18,0.007865
S2c 经典四条件 每日成交额Top1,2023-09-19,0.007821
S2c 经典四条件 每日成交额Top1,2023-09-20,0.007643
S2c 经典四条件 每日成交额Top1,2023-09-21,0.007776
S2c 经典四条件 每日成交额Top1,2023-09-22,0.007715
S2c 经典四条件 每日成交额Top1,2023-09-25,0.008091
S2c 经典四条件 每日成交额Top1,2023-09-26,0.007992
S2c 经典四条件 每日成交额Top1,2023-09-27,0.008014
S2c 经典四条件 每日成交额Top1,2023-09-28,0.007756
S2c 经典四条件 每日成交额Top1,2023-10-09,0.007625
S2c 经典四条件 每日成交额Top1,2023-10-10,0.007562
S2c 经典四条件 每日成交额Top1,2023-10-11,0.007520
S2c 经典四条件 每日成交额Top1,2023-10-12,0.007511
S2c 经典四条件 每日成交额Top1,2023-10-13,0.007496
S2c 经典四条件 每日成交额Top1,2023-10-16,0.007428
S2c 经典四条件 每日成交额Top1,2023-10-17,0.007200
S2c 经典四条件 每日成交额Top1,2023-10-18,0.006963
S2c 经典四条件 每日成交额Top1,2023-10-19,0.006971
S2c 经典四条件 每日成交额Top1,2023-10-20,0.006833
S2c 经典四条件 每日成交额Top1,2023-10-23,0.006705
S2c 经典四条件 每日成交额Top1,2023-10-24,0.006541
S2c 经典四条件 每日成交额Top1,2023-10-25,0.006518
S2c 经典四条件 每日成交额Top1,2023-10-26,0.006495
S2c 经典四条件 每日成交额Top1,2023-10-27,0.006386
S2c 经典四条件 每日成交额Top1,2023-10-30,0.006377
S2c 经典四条件 每日成交额Top1,2023-10-31,0.006181
S2c 经典四条件 每日成交额Top1,2023-11-01,0.005924
S2c 经典四条件 每日成交额Top1,2023-11-02,0.006027
S2c 经典四条件 每日成交额Top1,2023-11-03,0.005945
S2c 经典四条件 每日成交额Top1,2023-11-06,0.005880
S2c 经典四条件 每日成交额Top1,2023-11-07,0.005861
S2c 经典四条件 每日成交额Top1,2023-11-08,0.005729
S2c 经典四条件 每日成交额Top1,2023-11-09,0.005678
S2c 经典四条件 每日成交额Top1,2023-11-10,0.005769
S2c 经典四条件 每日成交额Top1,2023-11-13,0.005288
S2c 经典四条件 每日成交额Top1,2023-11-14,0.005257
S2c 经典四条件 每日成交额Top1,2023-11-15,0.004908
S2c 经典四条件 每日成交额Top1,2023-11-16,0.004863
S2c 经典四条件 每日成交额Top1,2023-11-17,0.004960
S2c 经典四条件 每日成交额Top1,2023-11-20,0.004904
S2c 经典四条件 每日成交额Top1,2023-11-21,0.004827
S2c 经典四条件 每日成交额Top1,2023-11-22,0.004759
S2c 经典四条件 每日成交额Top1,2023-11-23,0.004679
S2c 经典四条件 每日成交额Top1,2023-11-24,0.004728
