代码,名称,买入日,买入价,卖出日,卖出价,股数,盈亏,净收益率,持有交易日,卖出原因
002455,百川股份,2026-01-30,9.265,2026-03-03,13.913,18500,85781.19,50.0236%,16,信号
600313,农发种业,2026-01-30,8.025,2026-02-09,7.637,62300,-24649.75,-4.9279%,6,信号
000560,我爱我家,2026-02-02,3.322,2026-02-12,3.378,150500,8021.65,1.6038%,8,信号
002948,青岛银行,2026-02-02,4.982,2026-02-24,5.257,5800,1564.61,5.4115%,10,信号
002041,登海种业,2026-02-03,11.106,2026-02-10,10.715,300,-127.27,-3.8144%,5,信号
600156,华升股份,2026-02-09,8.514,2026-02-12,8.116,55800,-22689.96,-4.7735%,3,信号
002412,汉森制药,2026-02-10,7.824,2026-02-26,7.156,400,-277.0,-8.8368%,6,信号
000156,华数传媒,2026-02-12,9.345,2026-02-24,8.956,53500,-21309.06,-4.2602%,2,信号
002159,三特索道,2026-02-12,18.119,2026-03-06,18.411,25400,6946.14,1.5085%,10,信号
600207,安彩高科,2026-02-12,5.283,2026-03-16,5.587,100,20.46,3.8361%,16,信号
000890,法尔胜,2026-02-25,7.284,2026-03-27,13.083,1300,7526.26,79.4434%,22,信号
601890,亚星锚链,2026-02-25,13.577,2026-03-04,12.294,36800,-47688.03,-9.5400%,5,信号
002652,扬子新材,2026-02-26,4.722,2026-03-04,4.358,600,-228.72,-8.0582%,4,信号
000731,四川美丰,2026-03-03,8.324,2026-03-18,7.836,30900,-15331.35,-5.9575%,11,信号
600989,宝丰能源,2026-03-04,27.374,2026-03-23,31.134,16600,61942.75,13.6249%,13,信号
300880,迦南智能,2026-03-06,23.312,2026-03-16,23.018,20000,-6326.6,-1.3563%,6,信号
601727,上海电气,2026-03-09,9.221,2026-03-16,9.071,100,-24.91,-2.6875%,5,信号
603527,众源新材,2026-03-16,12.426,2026-03-20,11.504,37100,-34648.81,-7.5121%,4,信号
605058,澳弘电子,2026-03-20,34.407,2026-03-24,29.835,14500,-66761.5,-13.3749%,2,信号
603529,爱玛科技,2026-03-25,30.871,2026-04-03,31.03,16100,2062.38,0.4147%,7,信号
603787,新日股份,2026-03-25,14.487,2026-04-07,13.983,34500,-17887.22,-3.5770%,8,信号
600780,通宝能源,2026-03-27,7.754,2026-04-01,6.837,17800,-16457.71,-11.9183%,3,信号
603222,济民健康,2026-04-07,10.305,2026-04-15,10.195,48500,-5844.25,-1.1687%,6,信号
600641,先导基电,2026-04-10,21.341,2026-05-20,28.966,23400,177832.79,35.5935%,25,信号
605016,百龙创园,2026-04-10,28.239,2026-04-20,26.122,3600,-7719.7,-7.5898%,6,信号
001299,美能能源,2026-04-14,12.754,2026-04-20,11.058,100,-179.59,-14.0257%,4,信号
600855,航天长峰,2026-04-16,19.67,2026-04-24,19.22,25100,-11769.14,-2.3826%,6,信号
600572,康恩贝,2026-04-17,4.632,2026-04-24,4.348,200,-66.9,-7.1820%,5,信号
301148,嘉戎技术,2026-04-20,63.602,2026-05-15,71.884,1500,12321.77,12.9091%,16,信号
002588,史丹利,2026-04-24,11.386,2026-05-06,10.735,42400,-28073.89,-5.8125%,5,信号
000567,海德股份,2026-05-06,6.613,2026-05-15,6.407,700,-154.56,-3.3351%,7,信号
603345,安井食品,2026-05-06,107.124,2026-05-12,101.649,4200,-23430.84,-5.2052%,4,信号
002642,荣联科技,2026-05-12,8.904,2026-05-22,8.686,300,-75.64,-2.8262%,8,信号
600530,ST交昂,2026-05-12,7.214,2026-05-22,6.847,100,-46.7,-6.4297%,8,信号
600536,中国软件,2026-05-12,41.901,2026-05-18,39.66,10100,-23043.76,-5.4424%,4,信号
600903,贵州燃气,2026-05-15,7.79,2026-05-29,9.511,14400,24662.86,21.9752%,10,信号
002809,红墙股份,2026-05-18,11.256,2026-05-21,10.475,35500,-28106.42,-7.0306%,3,信号
002881,美格智能,2026-05-20,45.043,2026-06-01,45.537,3900,1752.74,0.9973%,8,信号
600640,国脉文化,2026-05-20,14.049,2026-05-22,12.856,100,-129.35,-9.1741%,2,信号
600909,华安证券,2026-05-20,6.233,2026-06-03,6.957,80200,57488.18,11.4943%,10,信号
002226,江南化工,2026-05-21,6.225,2026-05-26,5.589,59800,-38380.49,-10.3049%,3,信号
603324,盛剑科技,2026-05-22,33.607,2026-05-28,27.756,100,-595.07,-17.6805%,4,信号
002766,索菱股份,2026-05-25,5.303,2026-05-29,5.107,200,-49.04,-4.6025%,4,信号
002823,凯中精密,2026-05-26,18.499,2026-06-09,18.501,18000,-306.0,-0.0918%,10,信号
605500,森林包装,2026-05-26,10.735,2026-05-29,9.535,100,-130.01,-12.0546%,3,信号
600635,大众公用,2026-05-28,5.663,2026-06-01,5.227,500,-227.72,-8.0285%,2,信号
002700,万憬能源,2026-06-03,8.049,2026-06-16,7.951,47000,-4982.0,-1.3163%,9,信号
301329,信音电子,2026-06-03,29.255,2026-06-09,26.667,17000,-44470.65,-8.9374%,4,信号
002014,永新股份,2026-06-25,10.895,2026-06-29,10.155,45800,-34398.1,-6.8898%,2,信号
600288,大恒科技,2026-07-08,15.408,2026-07-17,12.514,32400,-94216.63,-18.8637%,7,信号
002162,悦心健康,2026-07-16,3.882,2026-07-27,3.668,128800,-28020.45,-5.6014%,7,信号
603387,基蛋生物,2026-07-17,9.125,2026-07-27,8.256,54700,-47992.7,-9.6108%,6,信号
300510,金冠股份,2026-07-27,3.352,2026-07-31,3.348,149100,-998.97,-0.1998%,4,信号
002242,九阳股份,2026-07-29,9.005,2026-08-10,8.766,50500,-12512.39,-2.7502%,8,信号
002945,华林证券,2026-07-31,14.527,2026-08-11,14.493,34300,-1681.39,-0.3373%,7,信号
600419,天润乳业,2026-07-31,8.364,2026-08-17,8.96,100,49.58,5.8927%,11,区间结束平仓
600127,金健米业,2026-08-10,6.203,2026-08-17,6.317,71300,7663.33,1.7318%,5,信号
603102,百合股份,2026-08-11,37.519,2026-08-17,43.41,13200,77230.37,15.5865%,4,区间结束平仓
600833,第一医药,2026-08-12,12.006,2026-08-17,11.77,100,-33.6,-2.7870%,3,区间结束平仓
002146,荣盛发展,2026-08-14,1.221,2026-08-14,1.18,100,-14.06,-11.0663%,0,区间结束平仓
002066,瑞泰科技,2026-08-17,21.901,2026-08-17,22.22,20500,6088.39,1.3554%,0,区间结束平仓
002543,万和电气,2026-08-17,6.993,2026-08-17,6.95,100,-14.35,-2.0373%,0,区间结束平仓
