买入日,代码,名称,开盘净收益,开盘毛收益,收盘净收益,最高毛收益,信号日成交额
2023-05-16,002992,宝明科技,-4.3102%,-4.1144%,-3.0040%,0.0697%,788436493
2023-05-16,300115,长盈精密,-1.6637%,-1.4652%,-2.3956%,-0.2930%,1446528720
2023-05-16,300783,三只松鼠,-1.8479%,-1.6496%,-0.9324%,-0.4582%,314928004
2023-05-16,600152,维科技术,-1.1000%,-0.9009%,-0.2000%,1.7017%,360898440
2023-05-16,688025,杰普特,-1.2812%,-1.0823%,-0.8801%,1.7981%,292282856
2023-05-16,688787,海天瑞声,-1.7147%,-1.5163%,6.6248%,7.7584%,463775205
2023-05-17,000676,智度股份,-1.5339%,-1.3353%,7.6557%,9.9407%,805361244
2023-05-17,002031,巨轮智能,-0.5434%,-0.3438%,3.2342%,8.9378%,300964419
2023-05-17,002169,智光电气,-0.8274%,-0.6281%,-1.2038%,-0.5024%,314968158
2023-05-17,300085,银之杰,-0.0459%,0.1542%,1.3405%,2.8527%,429185380
2023-05-17,300303,聚飞光电,-1.4523%,-1.2536%,-4.8515%,2.6862%,689316041
2023-05-17,300620,光库科技,2.8714%,3.0744%,7.1282%,11.0572%,453117756
2023-05-17,301211,亨迪药业,-4.3645%,-4.1687%,-4.0766%,-2.3949%,605613452
2023-05-17,600410,华胜天成,-0.0473%,0.1528%,1.7840%,2.7498%,397987473
2023-05-17,601890,亚星锚链,-1.5779%,-1.3793%,-1.1186%,-0.1839%,891278199
2023-05-17,688110,东芯股份,-0.7846%,-0.5852%,-0.6384%,1.4338%,758424283
2023-05-18,002031,巨轮智能,-0.2000%,0.0000%,0.4641%,4.3204%,527494186
2023-05-18,002119,康强电子,-1.4636%,-1.2649%,-1.5379%,1.3393%,357843699
2023-05-18,002351,漫步者,0.6586%,0.8594%,0.0021%,3.6397%,811141679
2023-05-18,002445,中南文化,-0.9568%,-0.7576%,-3.2272%,-0.7576%,370171300
2023-05-18,002681,奋达科技,-1.1950%,-0.9960%,4.3771%,8.7649%,617898658
2023-05-18,300161,华中数控,-3.6755%,-3.4790%,-2.6952%,2.8769%,653745820
2023-05-18,300166,东方国信,-1.2580%,-1.0591%,-1.4344%,1.1474%,631083720
2023-05-18,300468,四方精创,-0.2000%,0.0000%,-2.2028%,1.0425%,338628368
2023-05-18,300634,彩讯股份,-1.5452%,-1.3465%,-6.6270%,-0.8229%,588018041
2023-05-18,300846,首都在线,-0.2000%,0.0000%,-1.9633%,0.9504%,580361210
2023-05-18,603258,电魂网络,0.2753%,0.4757%,-0.0189%,5.4594%,564403497
2023-05-18,605011,杭州热电,-7.3641%,-7.1713%,10.0598%,10.2700%,592398619
2023-05-18,688158,优刻得-W,-0.3077%,-0.1078%,-0.9001%,0.9704%,374378856
2023-05-18,688313,仕佳光子,-1.5884%,-1.3899%,-2.8226%,0.9266%,493401964
2023-05-19,002077,大港股份,-1.4043%,-1.2055%,-2.9097%,-0.3617%,905274965
2023-05-19,002317,众生药业,-1.6666%,-1.4681%,-0.6888%,1.9031%,1118717374
2023-05-19,002605,姚记科技,-1.0394%,-0.8403%,-4.8004%,-0.6723%,613525842
2023-05-19,002654,万润科技,2.3485%,2.5510%,-2.5891%,6.6964%,273924489
2023-05-19,300184,力源信息,1.5983%,1.8000%,0.9989%,7.4000%,268970950
2023-05-19,603005,晶方科技,0.6543%,0.8551%,-2.9761%,1.2398%,1020041588
2023-05-22,002881,美格智能,-1.3819%,-1.1831%,-6.7159%,0.2427%,422799490
2023-05-23,002280,ST联络,-2.3658%,-2.1680%,3.8610%,8.6721%,384651360
2023-05-23,300205,ST天喻,-0.2000%,0.0000%,-2.1333%,0.0000%,472851302
2023-05-23,300456,赛微电子,-1.0016%,-0.8025%,-1.7561%,5.0035%,905651613
2023-05-24,002280,ST联络,-1.7609%,-1.5625%,-3.8421%,0.0000%,498815437
2023-05-24,002897,意华股份,-0.3538%,-0.1540%,-1.5073%,2.1812%,414971913
2023-05-24,300458,全志科技,-0.6881%,-0.4886%,-2.9424%,0.9016%,1330188205
2023-05-24,300476,胜宏科技,11.4545%,11.6661%,-0.5960%,14.6109%,1405193769
2023-05-24,600537,ST亿晶,-1.2947%,-1.0959%,4.1792%,6.3014%,701146272
2023-05-24,688025,杰普特,-0.8329%,-0.6336%,-1.1161%,2.6178%,344600861
2023-05-24,688313,仕佳光子,1.7134%,1.9153%,-0.2000%,5.1871%,305882529
2023-05-24,688416,恒烁股份,-0.4384%,-0.2387%,6.0173%,6.2235%,306229414
2023-05-25,002150,正泰电源,-0.0002%,0.1999%,-3.4451%,1.0495%,665013496
2023-05-25,002261,拓维信息,-0.8566%,-0.6574%,9.8147%,10.0247%,1334334612
2023-05-25,300020,ST银江,-1.4084%,-1.2097%,-0.5021%,2.5202%,562488055
2023-05-25,300129,泰胜风能,-0.2917%,-0.0918%,-2.4933%,-0.0918%,383805235
2023-05-25,300446,航天智造,-2.1509%,-1.9529%,-2.6890%,4.2424%,413662032
2023-05-25,301301,川宁生物,-1.7235%,-1.5251%,-3.2470%,1.7429%,373780918
2023-05-26,002045,国光电器,1.8407%,2.0427%,1.6006%,5.5272%,636720723
2023-05-26,002401,中远海科,-0.2868%,-0.0869%,4.0110%,7.7351%,556852561
2023-05-26,300075,数字政通,-0.1271%,0.0729%,1.0880%,4.0226%,727059272
2023-05-26,300236,上海新阳,-0.2000%,0.0000%,-1.6943%,1.7570%,611637347
2023-05-26,300657,弘信电子,-0.0039%,0.1962%,13.1288%,14.1269%,412240167
2023-05-26,300788,中信出版,-1.1090%,-0.9099%,0.7091%,4.3979%,330140691
2023-05-26,300793,佳禾智能,2.7258%,2.9286%,4.9842%,6.3197%,411381080
2023-05-26,600839,四川长虹,0.7966%,0.9975%,1.2948%,4.9875%,1366298248
2023-05-29,002077,大港股份,-1.3203%,-1.1215%,-1.8805%,-1.0592%,536258450
2023-05-29,002401,中远海科,-2.6160%,-2.4185%,0.0500%,0.9591%,809412965
2023-05-29,002777,久远银海,-1.8235%,-1.6251%,0.8463%,1.1195%,864594126
2023-05-29,300494,盛天网络,-3.1408%,-2.9438%,0.2373%,1.3820%,622838207
2023-05-29,600468,百利电气,-1.6248%,-1.4262%,-1.2177%,0.2037%,279584700
2023-05-29,601900,南方传媒,-3.0734%,-2.8764%,10.9145%,11.1256%,1009153970
2023-05-30,000936,华西股份,-1.5030%,-1.3043%,3.1301%,7.2464%,364530908
2023-05-30,001314,亿道信息,-2.6458%,-2.4483%,-1.0226%,3.2050%,453261111
2023-05-30,002045,国光电器,-1.2249%,-1.0259%,3.4442%,5.2437%,793151116
2023-05-30,300017,网宿科技,-0.0531%,0.1470%,-0.0531%,1.4702%,786067107
2023-05-30,300166,东方国信,0.0611%,0.2613%,4.4992%,5.3136%,759909431
2023-05-30,300182,捷成股份,-1.6672%,-1.4687%,0.7782%,2.2846%,1053965056
2023-05-30,300869,康泰医学,-0.5206%,-0.3210%,1.0025%,3.8114%,329549926
2023-05-30,600757,长江传媒,-1.8993%,-1.7011%,-0.3213%,3.7667%,724259043
2023-05-30,688313,仕佳光子,-2.0916%,-1.8935%,-1.7278%,-1.0924%,422977519
2023-05-30,688416,恒烁股份,-1.1949%,-0.9959%,-4.1556%,9.0670%,441843208
2023-05-31,000815,美利云,-1.7136%,-1.5152%,0.2731%,1.8939%,427980161
2023-05-31,000936,华西股份,-2.1615%,-1.9635%,-3.0022%,-1.2623%,500018598
2023-05-31,002045,国光电器,0.4593%,0.6599%,2.5468%,3.8493%,968810570
2023-05-31,300045,华力创通,-0.5791%,-0.3795%,4.7287%,8.4440%,343732015
2023-05-31,300303,聚飞光电,-1.0897%,-0.8906%,-1.8015%,-0.3563%,674247907
2023-05-31,300426,华智数媒,-2.3499%,-2.1521%,10.9797%,18.0775%,349131331
2023-05-31,300520,科大国创,0.2577%,0.4581%,-1.6978%,1.7493%,465026672
2023-05-31,300788,中信出版,-3.2831%,-3.0862%,4.3422%,10.6641%,538770304
2023-05-31,600993,马应龙,-0.2345%,-0.0346%,-3.7283%,-0.0346%,763343425
2023-05-31,603533,掌阅科技,-2.3530%,-2.1552%,3.6037%,9.5905%,1156558331
2023-06-01,002192,融捷股份,0.8528%,1.0538%,10.0680%,10.2782%,866634413
2023-06-01,002279,久其软件,-0.7557%,-0.5563%,-1.5894%,-0.2782%,464779679
2023-06-01,002291,遥望科技,3.0626%,3.2658%,1.7688%,5.8559%,1451747723
2023-06-01,002400,省广集团,-0.3966%,-0.1969%,-0.9867%,1.7720%,436954615
2023-06-01,002425,凯撒文化,0.3286%,0.5291%,0.1524%,4.0564%,425874424
2023-06-01,300008,天海防务,-0.6317%,-0.4322%,-1.4951%,1.9447%,491645382
2023-06-01,300017,网宿科技,0.0846%,0.2848%,4.4949%,5.2692%,991988866
2023-06-01,300129,泰胜风能,0.5526%,0.7533%,8.4543%,14.3126%,467248437
2023-06-01,300170,汉得信息,-0.5803%,-0.3807%,-0.6753%,0.0952%,754917484
2023-06-01,300226,上海钢联,-0.9061%,-0.7068%,2.5920%,7.5472%,742275769
2023-06-01,300339,润和软件,-0.5722%,-0.3727%,5.5498%,7.8258%,1380005401
2023-06-01,300366,ST创意,-0.2863%,-0.0864%,2.9084%,3.5436%,322867710
2023-06-01,300634,彩讯股份,-1.9521%,-1.7539%,0.0921%,0.9866%,648241768
2023-06-01,300788,中信出版,-2.2801%,-2.0822%,-5.6768%,-0.9225%,523920435
2023-06-01,600228,返利科技,-0.6021%,-0.4026%,3.6609%,7.1659%,449890783
2023-06-01,600756,浪潮软件,-0.3774%,-0.1777%,-0.0816%,0.8884%,276156480
2023-06-01,600825,新华传媒,-0.8088%,-0.6095%,-0.4029%,1.2190%,288673176
2023-06-01,600880,博瑞传播,0.6165%,0.8173%,0.4532%,3.5959%,342762375
2023-06-01,601595,上海电影,-0.4305%,-0.2308%,2.8960%,9.0334%,985778757
2023-06-01,603258,电魂网络,-0.6142%,-0.4147%,-6.3544%,0.1185%,923772952
2023-06-01,603533,掌阅科技,-1.5135%,-1.3149%,-1.8592%,1.0727%,1044854454
2023-06-01,688158,优刻得-W,-0.3888%,-0.1890%,-1.0498%,0.1890%,687416999
2023-06-01,688609,九联科技,-0.2000%,0.0000%,-1.4905%,0.0000%,378516011
2023-06-01,688787,海天瑞声,-0.8578%,-0.6585%,-0.3842%,2.2069%,508017906
2023-06-02,002805,丰元股份,-1.7857%,-1.5873%,-0.7889%,0.3175%,481673104
2023-06-02,300017,网宿科技,-1.0152%,-0.8161%,-1.6946%,1.4962%,1374990558
2023-06-02,300366,ST创意,-1.2886%,-1.0897%,-0.2000%,0.5029%,399709150
2023-06-02,601595,上海电影,0.5667%,0.7675%,9.8629%,10.0729%,950649921
2023-06-05,002519,银河电子,-0.8302%,-0.6309%,-5.8725%,-0.6309%,649418279
2023-06-05,600228,返利科技,-2.0638%,-1.8657%,-4.6731%,0.2239%,537132404
2023-06-05,600825,新华传媒,-0.5908%,-0.3912%,-1.7633%,2.5430%,272933204
2023-06-05,603399,永杉锂业,-0.0321%,0.1681%,3.3259%,7.9832%,539704849
2023-06-06,000797,中国武夷,0.7337%,0.9346%,-0.2000%,4.6729%,379294485
2023-06-06,002323,ST雅博,-6.1151%,-5.9211%,-7.4296%,-4.2763%,435878938
2023-06-06,600757,长江传媒,-2.9688%,-2.7716%,3.0119%,4.7672%,960300846
2023-06-06,601199,江南水务,-1.1584%,-0.9594%,-0.7476%,1.5077%,342190520
2023-06-06,601595,上海电影,-2.2962%,-2.0984%,9.8622%,10.0722%,1326126106
2023-06-06,603399,永杉锂业,-1.6595%,-1.4610%,-3.3624%,1.8669%,505594724
2023-06-07,000961,ST中南,-2.1461%,-1.9481%,-2.7948%,0.6494%,324535380
2023-06-07,002232,启明信息,-1.5631%,-1.3645%,-3.2818%,-1.2458%,512947680
2023-06-07,002993,奥海科技,-0.1276%,0.0724%,-2.0082%,2.2444%,387579444
2023-06-07,300020,ST银江,-1.4205%,-1.2218%,-3.5800%,0.0940%,626814888
2023-06-07,300027,ST华谊,-2.3717%,-2.1739%,-4.2332%,-1.5528%,507134395
2023-06-07,300036,超图软件,2.2917%,2.4941%,-1.9072%,5.0806%,698940877
2023-06-07,300043,星辉娱乐,2.4103%,2.6128%,-3.7593%,7.6010%,439720765
2023-06-07,300252,金信诺,-0.2000%,0.0000%,-1.1267%,0.1855%,406730980
2023-06-07,300426,华智数媒,-5.2835%,-5.0886%,-10.5384%,-3.4305%,624836231
2023-06-07,300548,长芯博创,-1.5468%,-1.3482%,5.0234%,5.2614%,856665250
2023-06-07,300792,壹网壹创,-0.6372%,-0.4377%,-3.1358%,-0.4377%,346604116
2023-06-07,301078,孩子王,0.1234%,0.3237%,-2.3828%,0.3237%,799813152
2023-06-07,600757,长江传媒,-2.8826%,-2.6853%,-8.6770%,-2.4705%,976281253
2023-06-07,603912,佳力图,-3.3170%,-3.1202%,-3.3170%,-1.4324%,507513917
2023-06-08,000736,中交发展,-1.6622%,-1.4637%,-1.7952%,-0.3992%,990029514
2023-06-08,001236,弘业期货,0.0396%,0.2398%,-1.3976%,1.1989%,702228143
2023-06-08,300232,洲明科技,-1.8500%,-1.6517%,-2.9844%,-1.4452%,584614616
2023-06-08,300369,绿盟科技,-0.2000%,0.0000%,-2.2356%,6.0427%,905161192
2023-06-08,301048,金鹰重工,-1.7366%,-1.5382%,-1.8903%,-0.6922%,370695101
2023-06-08,600266,城建发展,-1.6767%,-1.4782%,-3.1534%,-1.2934%,554475891
2023-06-08,600758,辽宁能源,-0.2000%,0.0000%,-3.4101%,0.2142%,323460126
2023-06-08,688609,九联科技,-0.0084%,0.1917%,5.1623%,9.6808%,466464023
2023-06-09,000034,神州数码,-0.4126%,-0.2128%,2.0596%,3.9248%,963396489
2023-06-09,000676,智度股份,-0.2000%,0.0000%,-1.1618%,0.5502%,522586789
2023-06-09,000815,美利云,-0.7248%,-0.5254%,4.2614%,6.8301%,526694622
2023-06-09,000936,华西股份,-0.3391%,-0.1393%,9.9570%,10.1671%,503540158
2023-06-09,002077,大港股份,-0.0046%,0.1956%,-0.2651%,1.6949%,461986794
2023-06-09,002425,凯撒文化,1.4990%,1.7007%,0.8194%,2.8912%,425221118
2023-06-09,300075,数字政通,-0.3473%,-0.1475%,-2.1892%,1.4446%,804896621
2023-06-09,300296,利亚德,-2.2537%,-2.0558%,-2.5471%,-0.2937%,868382255
2023-06-09,300465,高伟达,-0.9085%,-0.7092%,-0.1114%,1.9504%,261481486
2023-06-09,300576,容大感光,-1.8301%,-1.6318%,1.3778%,2.4719%,314457873
2023-06-09,301311,昆船智能,-1.7475%,-1.5491%,-4.5750%,-0.0191%,477804856
2023-06-09,600537,ST亿晶,-0.0484%,0.1517%,1.3160%,1.8209%,401551849
2023-06-09,600686,金龙汽车,-2.0175%,-1.8194%,0.7088%,3.8986%,323718112
2023-06-09,603662,柯力传感,0.0832%,0.2834%,6.2716%,8.4214%,480597183
2023-06-09,603777,来伊份,0.6425%,0.8433%,5.8093%,8.0953%,308684642
2023-06-09,688313,仕佳光子,0.0728%,0.2730%,-1.1546%,3.2080%,519427879
2023-06-12,000815,美利云,-2.4609%,-2.2632%,-0.1162%,1.9279%,586100528
2023-06-12,002036,联创电子,-0.9006%,-0.7013%,-0.4001%,0.4008%,574575278
2023-06-12,002232,启明信息,-1.8210%,-1.6226%,-1.2420%,1.7385%,491715779
2023-06-12,002276,万马股份,-0.0373%,0.1628%,-1.6637%,2.7676%,737235875
2023-06-12,002530,金财互联,-1.0271%,-0.8280%,3.9360%,4.1401%,320290281
2023-06-12,002579,中京电子,-0.1044%,0.0956%,9.8283%,10.0382%,575507457
2023-06-12,002665,ST航高,-1.4840%,-1.2853%,-0.7136%,1.2853%,637146161
2023-06-12,300007,汉威科技,-0.3090%,-0.1091%,-2.0530%,0.1091%,452724234
2023-06-12,300043,星辉娱乐,-1.7965%,-1.5982%,-0.8842%,2.9680%,510031566
2023-06-12,300895,铜牛信息,-0.2781%,-0.0782%,3.9159%,5.6063%,465403042
2023-06-12,600105,永鼎股份,-0.8379%,-0.6386%,6.0199%,9.5785%,834135450
2023-06-13,000719,中原传媒,-1.0959%,-0.8969%,-3.4852%,4.5590%,451395190
2023-06-13,002130,沃尔核材,-0.7269%,-0.5275%,-3.6252%,2.2419%,592440795
2023-06-13,002530,金财互联,-1.5616%,-1.3630%,-1.5616%,2.1581%,423256279
2023-06-13,002547,ST春兴,-1.9261%,-1.7279%,-3.0049%,-0.6479%,320667638
2023-06-13,002681,奋达科技,-0.5909%,-0.3914%,0.1910%,0.7828%,464705726
2023-06-13,002906,华阳集团,-0.8291%,-0.6298%,-0.9615%,0.5303%,846110672
2023-06-13,300075,数字政通,-0.4129%,-0.2131%,0.5112%,1.3513%,972543731
2023-06-13,300222,科大智能,-1.1250%,-0.9259%,-3.6687%,-0.4630%,304409259
2023-06-13,300287,飞利信,-1.1582%,-0.9592%,0.0396%,1.4388%,414862791
2023-06-13,300634,彩讯股份,-0.9113%,-0.7121%,-0.2000%,1.2461%,658918577
2023-06-13,301311,昆船智能,-1.1627%,-0.9638%,0.7243%,4.5490%,367660928
2023-06-13,600310,广西能源,-1.3300%,-1.1312%,-4.0423%,-0.2262%,614344647
2023-06-13,603118,共进股份,-1.1800%,-0.9811%,0.7801%,3.7280%,667756448
2023-06-14,001338,永顺泰,-2.9923%,-2.7951%,-5.4854%,-1.5473%,881803832
2023-06-14,002045,国光电器,-0.5383%,-0.3387%,-4.3730%,-0.2822%,730039665
2023-06-14,002095,生意宝,-0.2000%,0.0000%,-3.3305%,0.8756%,297577784
2023-06-14,300181,佐力药业,-0.6598%,-0.4603%,0.4439%,2.1175%,336852593
2023-06-14,300199,翰宇药业,4.9231%,5.1282%,-1.4807%,6.8376%,553188308
2023-06-14,300770,新媒股份,-0.4941%,-0.2945%,-0.1019%,3.7792%,518094549
2023-06-14,603258,电魂网络,-1.1299%,-0.9309%,0.5009%,8.2229%,725100396
2023-06-15,000837,秦川机床,1.0537%,1.2549%,-1.4536%,1.3333%,919478516
2023-06-15,002167,东方锆业,-1.5998%,-1.4013%,-1.5998%,-0.8917%,451849977
2023-06-15,300083,创世纪,-0.6174%,-0.4178%,-1.5913%,-0.2786%,538276586
2023-06-15,300222,科大智能,1.8717%,2.0737%,-0.4301%,2.7650%,322030769
2023-06-15,300793,佳禾智能,0.5691%,0.7698%,-1.0595%,0.8151%,685629734
2023-06-15,600088,中视传媒,-1.7514%,-1.5530%,-2.2287%,-1.0154%,654649940
2023-06-15,600103,青山纸业,-1.9313%,-1.7331%,-1.5850%,-0.6932%,587963835
2023-06-15,603690,至纯科技,-0.3757%,-0.1760%,1.4407%,2.4928%,667322582
2023-06-15,605188,国光连锁,-6.3733%,-6.1795%,-7.8431%,-3.2369%,445005713
2023-06-16,000676,智度股份,-0.4656%,-0.2660%,6.1766%,9.9734%,841434602
2023-06-16,002043,兔宝宝,-1.3555%,-1.1567%,-4.6119%,-1.1567%,398043601
2023-06-16,002528,ST英飞,-0.6111%,-0.4115%,1.2389%,2.7778%,800255138
2023-06-16,002585,双星新材,-0.5045%,-0.3048%,0.3076%,3.3533%,558627612
2023-06-16,300053,航宇微,-0.0629%,0.1372%,5.2130%,6.7215%,675110923
2023-06-16,300287,飞利信,-0.6690%,-0.4695%,0.5036%,2.1127%,450863700
2023-06-16,300366,ST创意,-0.1191%,0.0810%,1.0134%,2.5911%,459096215
2023-06-16,300882,万胜智能,-1.8702%,-1.6719%,4.2281%,4.4968%,378733336
2023-06-16,300913,兆龙互连,-2.6661%,-2.4687%,16.0449%,20.2431%,698535848
2023-06-16,301168,通灵股份,-0.4702%,-0.2705%,-0.0569%,0.6843%,530401607
2023-06-16,301311,昆船智能,-1.6401%,-1.4416%,1.5434%,3.0349%,529813862
2023-06-19,002130,沃尔核材,0.5614%,0.7621%,0.9421%,2.1593%,793717677
2023-06-19,002334,英威腾,0.5113%,0.7120%,0.2742%,1.3448%,544179264
2023-06-19,300017,网宿科技,-1.3613%,-1.1625%,-3.5549%,-0.7750%,1248988334
2023-06-19,300170,汉得信息,0.5924%,0.7932%,7.8998%,12.2499%,1087295575
2023-06-19,300331,苏大维格,-0.3510%,-0.1512%,11.3575%,14.8582%,335831805
2023-06-19,300348,长亮科技,-0.4444%,-0.2447%,-0.9333%,0.2447%,449510160
2023-06-19,300494,盛天网络,1.1588%,1.3601%,14.1939%,19.9459%,521243037
2023-06-19,300520,科大国创,-1.2528%,-1.0539%,-1.9156%,-0.5855%,525142297
2023-06-19,300660,江苏雷利,-2.8098%,-2.6125%,10.4469%,18.2872%,576963540
2023-06-19,300672,国科微,-1.0735%,-0.8745%,-0.4949%,0.2612%,1404485907
2023-06-19,300882,万胜智能,-1.4566%,-1.2579%,-3.5921%,2.4806%,457478246
2023-06-19,600310,广西能源,-0.8795%,-0.6803%,-2.4653%,-0.4535%,557138795
2023-06-19,600629,华建集团,-0.2000%,0.0000%,-0.2000%,2.2262%,479977588
2023-06-19,603990,麦迪科技,-0.2883%,-0.0884%,-1.7842%,0.0472%,416337553
2023-06-20,002117,东港股份,0.7176%,0.9185%,-0.2000%,4.4903%,417200039
2023-06-20,002317,众生药业,-1.7233%,-1.5248%,-5.8831%,-1.5248%,1017307987
2023-06-20,002338,奥普光电,-0.7055%,-0.5060%,1.9484%,4.3011%,489066396
2023-06-20,002681,奋达科技,-0.7719%,-0.5725%,-3.4410%,-0.5725%,593694752
2023-06-20,002829,星网宇达,-0.6106%,-0.4111%,2.1861%,3.6419%,284246635
2023-06-20,002833,弘亚数控,-2.8060%,-2.6087%,-7.2653%,-1.4493%,344256858
2023-06-20,002979,雷赛智能,-1.1675%,-0.9685%,-2.1351%,1.2327%,304215350
2023-06-20,300130,新国都,-4.0584%,-3.8624%,-9.1447%,-3.2303%,1117767092
2023-06-20,300133,华策影视,-1.1774%,-0.9785%,-10.0971%,-0.6115%,719065779
2023-06-20,300324,旋极信息,-1.0946%,-0.8955%,1.8875%,4.4776%,282198014
2023-06-20,300369,绿盟科技,-1.4936%,-1.2950%,-4.2853%,0.0000%,699600877
2023-06-20,300663,科蓝软件,-1.8844%,-1.6861%,-4.4758%,-1.1025%,500824929
2023-06-20,300679,电连技术,-2.1287%,-1.9307%,-6.1261%,-0.5037%,697126892
2023-06-20,301260,格力博,-0.8806%,-0.6814%,-3.4832%,0.7615%,325772370
2023-06-20,600446,金证股份,-1.5372%,-1.3385%,-6.9417%,-0.4462%,1510679349
2023-06-20,601890,亚星锚链,-0.4763%,-0.2766%,-2.1344%,0.4610%,601238026
2023-06-21,002116,中国海诚,-2.6096%,-2.4120%,-6.2539%,-0.2492%,323851567
2023-06-21,002284,亚太股份,1.0914%,1.2926%,-0.2000%,5.4054%,343654074
2023-06-21,002548,金新农,-1.1054%,-0.9063%,-1.2563%,3.3233%,371875169
2023-06-21,002639,雪人集团,-1.5963%,-1.3977%,4.7506%,7.1156%,263247600
2023-06-21,300025,华星创业,0.2915%,0.4919%,-3.1485%,3.3732%,512586267
2023-06-21,301205,联特科技,-0.2038%,-0.0038%,-1.6226%,7.3130%,942246656
2023-06-21,600736,苏州高新,-0.2000%,0.0000%,-2.3421%,2.7290%,357289492
2023-06-21,603267,鸿远电子,-1.4230%,-1.2243%,-3.9789%,-1.2243%,1034871894
2023-06-21,603959,ST百利,-1.0263%,-0.8272%,-3.0464%,-0.0919%,314115493
2023-06-26,002009,天奇股份,-2.2894%,-2.0915%,-3.5952%,-0.6536%,503959533
2023-06-26,002639,雪人集团,-1.0466%,-0.8475%,5.3635%,8.7167%,410289180
2023-06-26,300278,华昌达,-2.0163%,-1.8182%,-1.1081%,-0.4545%,364013150
2023-06-26,600686,金龙汽车,-0.2000%,0.0000%,0.0544%,2.1642%,436205862
2023-06-26,603773,沃格光电,-0.0356%,0.1645%,1.2615%,2.9302%,290669600
2023-06-27,000099,中信海直,-1.5937%,-1.3951%,-1.2721%,-0.5366%,517887538
2023-06-27,000888,峨眉山Ａ,-1.5237%,-1.3251%,-1.4355%,-0.4417%,314700945
2023-06-27,002965,祥鑫科技,-1.2528%,-1.0539%,3.1638%,3.3671%,405155673
2023-06-27,300036,超图软件,0.7909%,0.9918%,6.9161%,7.9347%,617338401
2023-06-27,300158,振东制药,-0.5444%,-0.3448%,-2.2668%,0.8621%,281544964
2023-06-27,300258,精锻科技,-0.4497%,-0.2500%,7.0416%,8.0820%,490514625
2023-06-27,300471,厚普股份,-2.2132%,-2.0153%,-1.8661%,2.2238%,339966879
2023-06-27,605011,杭州热电,-7.8013%,-7.6090%,5.6056%,10.0222%,1010074086
2023-06-28,000158,常山北明,-0.2000%,0.0000%,-3.3324%,0.0000%,1104961943
2023-06-28,000905,厦门港务,-2.0385%,-1.8404%,-1.9072%,-0.7887%,341737647
2023-06-28,002965,祥鑫科技,0.5279%,0.7286%,-3.1091%,0.9107%,460259007
2023-06-28,300057,万顺新材,-0.0673%,0.1328%,4.4435%,4.9137%,352418931
2023-06-28,300586,美联新材,-1.3333%,-1.1345%,-1.9810%,1.1345%,357793216
2023-06-28,301168,通灵股份,-1.6583%,-1.4598%,-2.1956%,2.5355%,385885594
2023-06-28,603051,鹿山新材,-0.3717%,-0.1719%,-1.4473%,1.1853%,426106162
2023-06-29,002116,中国海诚,-2.3070%,-2.1092%,-2.6387%,0.3320%,306300467
2023-06-29,002194,武汉凡谷,-1.7122%,-1.5137%,1.4068%,3.0274%,384423622
2023-06-29,002334,英威腾,-0.8413%,-0.6420%,0.6018%,1.3643%,487870841
2023-06-29,300057,万顺新材,-0.4535%,-0.2538%,6.1389%,13.5787%,365651325
2023-06-29,300366,ST创意,-0.4561%,-0.2564%,5.4354%,7.2650%,327118123
2023-06-29,300456,赛微电子,-0.5509%,-0.3513%,5.5024%,7.8595%,850338237
2023-06-29,300593,新雷能,-0.9222%,-0.7230%,2.8696%,5.8289%,541513331
2023-06-29,300842,帝科股份,-2.2057%,-2.0077%,-3.3526%,0.7724%,568822149
2023-06-29,601226,华电科工,-4.4363%,-4.2406%,-2.1255%,-0.2570%,497885967
2023-06-29,603569,长久物流,-0.6508%,-0.4513%,-4.0769%,1.7148%,352906153
2023-06-29,603629,利通电子,0.3439%,0.5444%,-0.2442%,1.9499%,394798640
2023-06-29,603666,亿嘉和,-1.2032%,-1.0042%,0.5581%,2.6557%,573363372
2023-06-29,603667,五洲新春,-0.4089%,-0.2092%,0.6360%,2.5802%,355336754
2023-06-29,605555,德昌股份,-0.3286%,-0.1287%,1.2791%,3.7737%,306705470
2023-06-30,000070,特发信息,0.2137%,0.4141%,-3.5093%,0.6211%,474627040
2023-06-30,000158,常山北明,0.4195%,0.6201%,1.5346%,3.4727%,991426157
2023-06-30,002117,东港股份,6.9878%,7.1950%,10.5817%,10.7925%,351034126
2023-06-30,002446,盛路通信,-1.1514%,-0.9524%,-1.8914%,-0.2116%,474600580
2023-06-30,002579,中京电子,0.7533%,0.9542%,-0.9625%,1.8130%,324566831
2023-06-30,003029,吉大正元,-0.4462%,-0.2465%,4.6334%,6.0092%,328543968
