序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
147,600519,贵州茅台,2021-12-27,1946.032,2021-12-29,1926.095,200,-1.1234%,-4374.42,2,信号
148,000568,泸州老窖,2021-12-28,240.683,2021-12-30,225.04,1900,-6.5928%,-30163.87,2,信号
149,000860,顺鑫农业,2021-12-29,41.146,2022-01-04,38.086,12100,-7.5286%,-37500.69,3,信号
150,002812,恩捷股份,2021-12-29,248.275,2022-01-07,230.666,1500,-7.1856%,-26773.40,6,信号
151,002411,必康退,2021-12-30,12.956,2022-01-06,11.094,38500,-14.4570%,-72150.94,4,信号
152,600118,中国卫星,2021-12-30,27.267,2022-01-14,25.89,12800,-5.1435%,-17960.40,10,信号
153,601318,中国平安,2021-12-30,39.42,2022-01-18,39.42,12600,-0.0985%,-489.38,12,信号
154,601919,中远海控,2021-12-30,11.816,2022-02-15,8.456,42300,-28.5089%,-142562.46,27,信号
155,600338,西藏珠峰,2021-12-31,35.753,2022-01-06,31.209,7900,-12.7953%,-36157.99,3,信号
156,601012,隆基绿能,2021-12-31,59.274,2022-01-12,55.495,8400,-6.4681%,-32220.45,7,信号
157,601108,财通证券,2021-12-31,9.764,2022-01-05,9.36,51200,-4.2290%,-21151.95,2,信号
158,000762,西藏矿业,2022-01-04,54.196,2022-01-18,47.155,8500,-13.0781%,-60276.47,10,信号
159,000002,万科Ａ,2022-01-05,18.795,2022-01-26,19.336,19300,2.7752%,10072.06,15,信号
160,300058,蓝色光标,2022-01-05,8.528,2022-01-11,8.127,58600,-4.8011%,-24005.79,4,信号
161,600518,康美药业,2022-01-06,3.292,2022-02-25,2.949,151800,-10.5135%,-52559.24,31,信号
162,600588,用友网络,2022-01-06,36.958,2022-01-10,35.372,5400,-4.3874%,-8760.58,2,信号
163,601166,兴业银行,2022-01-06,14.778,2022-01-28,16.053,33800,8.5161%,42559.89,16,信号
164,000009,中国宝安,2022-01-07,14.002,2022-01-28,12.839,21600,-8.4006%,-25419.75,15,信号
165,002176,江特电机,2022-01-07,19.31,2022-03-10,21.989,25800,13.7619%,68594.48,39,信号
166,300079,数码视讯,2022-01-07,9.525,2022-01-12,8.826,52400,-7.4332%,-37117.55,3,信号
167,600338,西藏珠峰,2022-01-07,33.822,2022-03-08,30.42,14700,-10.1488%,-50483.34,37,信号
168,601868,中国能建,2022-01-07,2.709,2022-01-17,2.557,184500,-5.7279%,-28646.58,6,信号
169,600022,山东钢铁,2022-01-10,1.782,2022-01-17,1.68,100,-11.0122%,-20.17,5,信号
170,600031,三一重工,2022-01-10,23.54,2022-01-18,21.577,8100,-8.4288%,-16079.44,6,信号
171,600773,西藏城投,2022-01-11,27.36,2022-01-17,25.733,15100,-6.0391%,-24961.70,4,信号
172,601669,中国电建,2022-01-11,7.995,2022-01-14,7.527,62500,-5.9448%,-29720.13,3,信号
173,600036,招商银行,2022-01-12,40.642,2022-02-24,41.281,10500,1.4708%,6279.80,26,信号
174,603259,药明康德,2022-01-12,110.856,2022-01-27,96.793,4500,-12.7738%,-63754.40,11,信号
175,002537,海联金汇,2022-01-14,8.184,2022-01-27,8.096,61000,-1.1758%,-5873.08,9,信号
176,300052,中青宝,2022-01-14,33.517,2022-01-19,31.184,9200,-7.0518%,-21755.25,3,信号
177,603077,和邦生物,2022-01-14,3.505,2022-02-07,3.471,142600,-1.0545%,-5272.78,11,信号
178,300296,利亚德,2022-01-17,10.756,2022-01-24,9.556,400,-11.3768%,-490.06,5,信号
179,300750,宁德时代,2022-01-17,305.448,2022-02-10,284.564,1600,-6.9303%,-33886.41,13,信号
180,603799,华友钴业,2022-01-17,79.86,2022-03-09,67.655,4600,-15.3674%,-56481.16,32,信号
181,300014,亿纬锂能,2022-01-18,107.109,2022-01-20,97.136,4600,-9.4009%,-46341.52,2,信号
182,300182,捷成股份,2022-01-18,8.492,2022-01-26,6.485,58800,-23.7154%,-118480.62,6,信号
183,601012,隆基绿能,2022-01-18,56.865,2022-01-21,54.932,1300,-3.4974%,-2586.74,3,信号
184,300663,科蓝软件,2022-01-19,24.102,2022-01-26,22.679,12100,-5.9997%,-17506.04,5,信号
185,601668,中国建筑,2022-01-20,4.035,2022-02-07,3.951,51100,-2.1795%,-4496.09,7,信号
186,601669,中国电建,2022-01-20,8.115,2022-02-15,8.547,61600,5.2141%,26077.63,13,信号
187,601318,中国平安,2022-01-21,42.021,2022-01-26,40.16,1700,-4.5245%,-3233.71,3,信号
188,000862,银星能源,2022-01-24,8.234,2022-01-26,8.126,400,-1.6150%,-53.27,2,信号
189,000829,天音控股,2022-01-26,14.359,2022-03-07,14.095,8200,-1.9382%,-2283.32,23,信号
190,600884,杉杉股份,2022-01-26,26.617,2022-03-10,26.151,18700,-1.8504%,-9214.76,26,信号
191,601888,中国中免,2022-01-26,201.751,2022-02-24,202.699,2400,0.3694%,1789.32,16,信号
192,600111,北方稀土,2022-01-27,39.932,2022-03-07,41.871,1800,4.7512%,3416.75,22,信号
193,600519,贵州茅台,2022-01-27,1778.958,2022-02-07,1677.21,200,-5.8138%,-20695.23,2,信号
194,600522,中天科技,2022-01-27,14.629,2022-03-07,16.414,34100,12.0858%,60321.41,22,信号
195,601456,国联民生,2022-01-27,15.45,2022-02-08,13.935,100,-10.4176%,-161.47,3,信号
196,002466,天齐锂业,2022-01-28,85.704,2022-02-10,77.132,5800,-10.0912%,-50186.44,4,信号
197,600809,山西汾酒,2022-01-28,264.442,2022-02-08,246.737,1200,-6.7887%,-21553.41,2,信号
198,301089,拓新药业,2022-02-07,109.805,2022-03-23,180.62,4500,64.3271%,318013.01,32,信号
199,600055,万东医疗,2022-02-07,26.543,2022-03-03,31.004,18800,16.6906%,83330.08,18,信号
200,600906,财达证券,2022-02-07,11.826,2022-02-16,11.414,3600,-3.5771%,-1523.66,7,信号
201,600030,中信证券,2022-02-08,22.486,2022-02-17,21.894,13200,-2.7309%,-8109.82,7,信号
202,601668,中国建筑,2022-02-08,4.185,2022-02-15,4.031,200,-4.8481%,-40.82,5,信号
203,002714,牧原股份,2022-02-10,54.7,2022-02-24,53.656,7400,-2.0069%,-8127.84,10,信号
204,601318,中国平安,2022-02-10,41.701,2022-02-24,40.63,11900,-2.6661%,-13236.73,10,信号
205,600277,ST亿利,2022-02-11,5.73,2022-03-23,7.083,87200,23.4999%,117474.65,28,信号
206,000651,格力电器,2022-02-15,28.226,2022-04-27,19.508,17700,-30.9549%,-154728.66,49,信号
207,600547,山东黄金,2022-02-15,19.497,2022-03-15,18.948,18800,-2.9141%,-10686.75,20,信号
208,600702,舍得酒业,2022-02-15,186.926,2022-03-08,174.746,2600,-6.6098%,-32140.34,15,信号
209,300363,博腾股份,2022-02-16,79.221,2022-04-07,89.396,500,12.7320%,5045.69,34,信号
210,600519,贵州茅台,2022-02-17,1678.508,2022-02-23,1587.675,100,-5.5061%,-9246.62,4,信号
211,002432,九安医疗,2022-02-23,65.866,2022-02-25,60.943,4200,-7.5674%,-20944.59,2,信号
212,002349,精华制药,2022-02-24,14.357,2022-04-07,19.59,34800,36.3125%,181518.59,28,信号
213,300026,红日药业,2022-02-24,6.503,2022-03-10,5.897,76800,-9.4121%,-47032.33,10,信号
214,600031,三一重工,2022-02-24,19.028,2022-03-01,17.919,16000,-5.9198%,-18031.14,3,信号
